"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","Redspider_harvest1_5","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_gravity","DM_nirs","DM_raw","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","HCN_linamarase_10mon","vigor1_5","lodging1_3","lodging1_3_6mon","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","cook_time_10mon","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_MEX59_613",2,613,5,58,"test"," (Operator: lizbethpino, Time: )","MEX59","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,3.3,1.6,3,NA,37.5,NA,35,0,NA,0,1,NA,3,1,NA,NA,8,7,5,195,NA,4,1,3,NA,NA,NA,NA,0,0,0,7,NA,NA,1,NA,NA,4,100,0,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_MEX6_550",2,550,3,69,"test"," (Operator: lizbethpino, Time: )","MEX6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,1,34.4269784172662,NA,NA,155,3.125,NA,1,1,NA,5,1,NA,NA,10,7,3,310,NA,4,1,2,NA,NA,NA,NA,930,96,0,7,NA,NA,1,NA,NA,4,100,3.125,1.07584307553957
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_MEX65_603",2,603,5,48,"test"," (Operator: lizbethpino, Time: )","MEX65","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.1,3.7,NA,0,0,1,27.60472,32.4,29.7,170,2.1875,NA,0.7,1,NA,4,3,NA,NA,3,7,3,235,NA,4,1,3,NA,NA,NA,NA,670,45,18,7,NA,NA,1,60,NA,4,100,2.1875,0.60385325
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_MEX80_557",2,557,4,73,"test"," (Operator: lizbethpino, Time: )","MEX80","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,1.3,0.6,2,49.780303030303,35.3,34.5,105,11.875,NA,3.8,1,NA,4,1,NA,NA,7,7,4,260,NA,4,1,1,NA,NA,NA,NA,1200,210,0,7,NA,NA,1,NA,NA,4,100,11.875,5.91141098484848
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_MEX83_650",2,650,6,54,"test"," (Operator: lizbethpino, Time: )","MEX83","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2,NA,NA,NA,115,1.5625,NA,0.5,1,NA,5,2,NA,NA,8,7,4,200,NA,4,1,1,NA,NA,NA,NA,0,0,1,7,NA,NA,1,NA,NA,4,100,1.5625,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_MEX86_867",2,867,12,59,"test"," (Operator: lizbethpino, Time: )","MEX86","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.2,14.9,NA,0,0,3,35.822972972973,36.6,36,100,48.4375,NA,15.5,1,NA,5,1,NA,NA,6,7,3,280,NA,4,1,3,NA,NA,NA,NA,3410,376,0,7,NA,NA,1,50,NA,4,100,48.4375,17.3517525337838
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_MEX95_744",2,744,9,41,"test"," (Operator: lizbethpino, Time: )","MEX95","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.9,6.2,NA,0.6,0.2,4,34.5028354508832,38.1,36.3,80,25.3125,NA,8.1,1,NA,5,1,NA,NA,7,7,3,215,NA,4,1,3,NA,NA,NA,NA,3600,373,0,7,NA,NA,1,NA,NA,4,100,25.3125,8.73353022350481
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_MEX96_475",2,475,1,68,"test"," (Operator: lizbethpino, Time: )","MEX96","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,1,NA,NA,NA,110,0,NA,0,5,NA,3,1,NA,NA,6,7,3,205,NA,4,1,2,NA,NA,NA,NA,0,0,0,7,NA,NA,1,NA,NA,4,100,0,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_NGA1_595",2,595,5,40,"test"," (Operator: lizbethpino, Time: )","NGA1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.2,0.3,2,28.8981517042726,37.1,33.4,45,7.5,NA,2.4,1,NA,3,2,NA,NA,3,7,5,180,NA,4,1,3,NA,NA,NA,NA,2250,167,0,7,NA,NA,1,NA,NA,4,100,7.5,2.16736137782044
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_NGA19_564",2,564,4,66,"test"," (Operator: lizbethpino, Time: )","NGA19","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0,0,3,35.9592893116956,32.5,32,45,18.125,NA,5.8,1,NA,3,1,NA,NA,3,7,5,225,NA,4,1,3,NA,NA,NA,NA,2010,223,0,7,NA,NA,1,NA,NA,4,100,18.125,6.51762118774483
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAN100_837",2,837,11,60,"test"," (Operator: lizbethpino, Time: )","PAN100","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,NA,NA,NA,105,0,NA,0,1,NA,3,2,NA,NA,3,7,5,170,NA,3,1,NA,NA,NA,NA,NA,0,0,0,7,NA,NA,1,NA,NA,4,100,0,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAN127_600",2,600,5,45,"test"," (Operator: lizbethpino, Time: )","PAN127","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,4,30.3949912126537,NA,NA,50,2.1875,NA,0.7,4,NA,3,1,NA,NA,5,7,4,230,NA,3,1,2,NA,NA,NA,NA,620,51,0,7,NA,NA,1,NA,NA,4,100,2.1875,0.6648904327768
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAN12B_666",2,666,6,38,"test"," (Operator: lizbethpino, Time: )","PAN12B","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,NA,NA,NA,60,0,NA,0,1,NA,4,1,NA,NA,8,7,3,235,NA,4,1,3,NA,NA,NA,NA,0,0,0,7,NA,NA,1,NA,NA,4,100,0,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAN135_703",2,703,7,74,"test"," (Operator: lizbethpino, Time: )","PAN135","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",13.2,29.6,NA,0.6,0.3,3,35.0723837209302,39.1,39.8,150,17.1875,NA,5.5,1,NA,5,1,NA,NA,8,7,4,285,NA,4,1,2,NA,NA,NA,NA,2310,246,0,7,NA,NA,1,30,NA,4,100,17.1875,6.02806595203488
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAN139_445",2,445,1,38,"test"," (Operator: lizbethpino, Time: )","PAN139","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.6,15.4,NA,0.6,0.5,4,33.2102436323366,39.8,38.8,25,6.25,NA,2,1,NA,2,1,NA,NA,5,7,5,245,NA,4,1,3,NA,NA,NA,NA,2000,194,1,7,NA,NA,1,33,NA,4,100,6.25,2.07564022702104
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAN51_474",2,474,1,67,"test"," (Operator: lizbethpino, Time: )","PAN51","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",16.9,26,NA,1.4,1.2,3,32.0800835654596,42.4,42.9,55,12.8125,NA,4.1,3,NA,4,1,NA,NA,12,7,3,225,NA,4,1,3,NA,NA,NA,NA,2370,216,7,7,NA,NA,1,30,NA,4,100,12.8125,4.11026070682451
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR100_545",2,545,3,64,"test"," (Operator: lizbethpino, Time: )","PAR100","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,34.959942004971,NA,NA,35,4.375,NA,1.4,1,NA,2,1,NA,NA,5,7,5,160,NA,2,1,3,NA,NA,NA,NA,1350,143,0,5,NA,NA,1,NA,NA,4,71.4285714285714,4.375,1.52949746271748
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR101_581",2,581,4,49,"test"," (Operator: lizbethpino, Time: )","PAR101","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,26.7988245931284,NA,NA,45,2.1875,NA,0.7,1,NA,3,1,NA,NA,5,7,5,195,NA,4,1,3,NA,NA,NA,NA,590,37,0,7,NA,NA,1,NA,NA,4,100,2.1875,0.586224287974684
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR105_491",2,491,2,65,"test"," (Operator: lizbethpino, Time: )","PAR105","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,1,35.9207376058041,NA,NA,80,9.375,NA,3,1,NA,4,1,NA,NA,6,7,4,195,NA,3,1,3,NA,NA,NA,NA,1860,206,12,7,NA,NA,1,NA,NA,4,100,9.375,3.36756915054413
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR110_575",2,575,4,55,"test"," (Operator: lizbethpino, Time: )","PAR110","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.3,0,2,33.2533846153846,35.1,33.1,130,1.40625,NA,0.45,1,NA,2,1,NA,NA,3,7,5,180,NA,4,1,3,NA,NA,NA,NA,360,35,0,6,NA,NA,1,NA,NA,4,85.7142857142857,1.40625,0.467625721153846
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR114_572",2,572,4,58,"test"," (Operator: lizbethpino, Time: )","PAR114","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,1,NA,NA,NA,95,1.5625,NA,0.5,1,NA,3,2,NA,NA,7,7,3,195,NA,4,1,3,NA,NA,NA,NA,0,0,0,7,NA,NA,1,NA,NA,4,100,1.5625,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR119_778",2,778,10,74,"test"," (Operator: lizbethpino, Time: )","PAR119","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.4,0.2,2,33.3048997772829,43.1,42.5,100,5.9375,NA,1.9,1,NA,3,1,NA,NA,4,7,4,255,NA,4,1,3,NA,NA,NA,NA,1990,194,0,7,NA,NA,1,NA,NA,4,100,5.9375,1.97747842427617
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR128_886",2,886,12,40,"test"," (Operator: lizbethpino, Time: )","PAR128","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2,NA,NA,NA,110,1.25,NA,0.4,4,NA,2,3,NA,NA,3,7,5,145,NA,2,1,1,NA,NA,NA,NA,0,0,0,5,NA,NA,1,NA,NA,4,71.4285714285714,1.25,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR135_582",2,582,4,48,"test"," (Operator: lizbethpino, Time: )","PAR135","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.2,6.4,NA,0.3,0.4,2,32.4652512227656,36.7,36.9,115,13.125,NA,4.2,1,NA,3,1,NA,NA,6,7,3,170,NA,4,2,3,NA,NA,NA,NA,2480,231,0,7,NA,NA,1,NA,NA,4,100,13.125,4.26106422298799
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR18_546",2,546,3,65,"test"," (Operator: lizbethpino, Time: )","PAR18","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.5,13.1,NA,0.3,0.4,0,29.5922794117647,34,32.5,180,10,NA,3.2,1,NA,3,1,NA,NA,4,7,4,180,NA,4,1,1,NA,NA,NA,NA,2360,184,3,7,NA,NA,1,NA,NA,4,100,10,2.95922794117647
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR23_877",2,877,12,49,"test"," (Operator: lizbethpino, Time: )","PAR23","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,3,NA,NA,NA,50,0,NA,0,1,NA,3,3,NA,NA,5,7,4,170,NA,3,1,NA,NA,NA,NA,NA,0,0,0,7,NA,NA,1,NA,NA,4,100,0,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR32_788",2,788,10,64,"test"," (Operator: lizbethpino, Time: )","PAR32","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,2,NA,NA,NA,45,0,NA,0,1,NA,3,1,NA,NA,5,7,5,240,NA,4,3,NA,NA,NA,NA,NA,0,0,0,7,NA,NA,1,NA,NA,4,100,0,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR35_629",2,629,5,74,"test"," (Operator: lizbethpino, Time: )","PAR35","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0,0.2,2,31.0963642428285,37.1,34.4,125,6.25,NA,2,1,NA,4,1,NA,NA,7,7,2,255,NA,4,1,1,NA,NA,NA,NA,1640,141,21,7,NA,NA,1,NA,NA,4,100,6.25,1.94352276517678
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR36_774",2,774,9,71,"test"," (Operator: lizbethpino, Time: )","PAR36","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.7,0.9,2,30.0982921702575,33.8,31.5,70,7.1875,NA,2.3,1,NA,3,1,NA,NA,2,7,5,145,NA,4,1,1,NA,NA,NA,NA,2070,167,0,7,NA,NA,1,NA,NA,4,100,7.1875,2.16331474973726
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR38_602",2,602,5,47,"test"," (Operator: lizbethpino, Time: )","PAR38","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.7,11.8,NA,2.3,1.3,3,31.5153040877368,38,37,60,11.25,NA,3.6,1,NA,4,2,NA,NA,4,7,4,190,NA,4,1,3,NA,NA,NA,NA,2200,194,0,7,NA,NA,1,50,NA,4,100,11.25,3.54547170987039
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR41_466",2,466,1,59,"test"," (Operator: lizbethpino, Time: )","PAR41","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,1,0.6,4,28.3115441722346,37.5,35.7,30,4.6875,NA,1.5,2,NA,4,1,NA,NA,7,7,3,245,NA,4,1,3,NA,NA,NA,NA,1450,103,2,7,NA,NA,1,NA,NA,4,100,4.6875,1.3271036330735
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR51_452",2,452,1,45,"test"," (Operator: lizbethpino, Time: )","PAR51","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.1,8.3,NA,0.8,0.5,3,35.3632660977502,39.8,40.3,45,22.8125,NA,7.3,4,NA,4,1,NA,NA,6,7,3,210,NA,4,1,1,NA,NA,NA,NA,2890,312,7,7,NA,NA,1,60,NA,4,100,22.8125,8.06724507854926
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR5_682",2,682,7,53,"test"," (Operator: lizbethpino, Time: )","PAR5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.4,0.2,2,33.7944444444444,40.5,40.2,120,9.375,NA,3,1,NA,4,1,NA,NA,5,7,4,220,NA,4,1,3,NA,NA,NA,NA,1900,190,7,6,NA,NA,1,NA,NA,4,85.7142857142857,9.375,3.16822916666666
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR57_827",2,827,11,50,"test"," (Operator: lizbethpino, Time: )","PAR57","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.5,11.6,NA,0.9,0.8,2,35.4183377308707,40.9,39.4,120,16.25,NA,5.2,1,NA,4,1,NA,NA,4,7,4,190,NA,4,1,2,NA,NA,NA,NA,2550,276,0,7,NA,NA,1,NA,NA,4,100,16.25,5.75547988126649
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR59_850",2,850,11,73,"test"," (Operator: lizbethpino, Time: )","PAR59","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.4,11.6,NA,0.9,0.5,2,31.2098073998986,34.5,33.1,75,10.625,NA,3.4,1,NA,3,1,NA,NA,5,7,5,205,NA,4,1,2,NA,NA,NA,NA,2160,187,0,7,NA,NA,1,60,NA,4,100,10.625,3.31604203623923
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR68_587",2,587,4,43,"test"," (Operator: lizbethpino, Time: )","PAR68","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",10.7,30,NA,0.9,0.7,2,33.9496469549867,42.3,42.6,55,13.125,NA,4.2,1,NA,4,1,NA,NA,6,7,3,225,NA,4,1,3,NA,NA,NA,NA,2520,254,4,7,NA,NA,1,35,NA,4,100,13.125,4.455891162842
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR69_822",2,822,11,45,"test"," (Operator: lizbethpino, Time: )","PAR69","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",17.9,28,NA,0.8,0.4,2,33.7184528954192,40.3,40.2,55,11.5625,NA,3.7,1,NA,4,3,NA,NA,6,7,5,285,NA,4,1,3,NA,NA,NA,NA,2570,256,4,7,NA,NA,1,NA,NA,4,100,11.5625,3.89869611603284
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR71_826",2,826,11,49,"test"," (Operator: lizbethpino, Time: )","PAR71","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.5,0.5,3,35.51,41,NA,45,10.625,NA,3.4,1,NA,4,1,NA,NA,5,7,5,215,NA,4,1,3,NA,NA,NA,NA,2300,250,12,7,NA,NA,1,NA,NA,4,100,10.625,3.7729375
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR75_725",2,725,8,53,"test"," (Operator: lizbethpino, Time: )","PAR75","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.7,0.2,3,31.2228063241106,37.9,NA,40,19.375,NA,6.2,4,NA,4,1,NA,NA,7,7,3,250,NA,4,1,3,NA,NA,NA,NA,2770,240,6,7,NA,NA,1,NA,NA,4,100,19.375,6.04941872529643
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR81_504",2,504,2,52,"test"," (Operator: lizbethpino, Time: )","PAR81","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.3,0.5,2,33.1098442714127,38.6,38.6,55,9.0625,NA,2.9,1,NA,4,1,NA,NA,4,7,5,145,NA,4,1,3,NA,NA,NA,NA,1990,192,6,7,NA,NA,1,NA,NA,4,100,9.0625,3.00057963709678
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR88_815",2,815,11,38,"test"," (Operator: lizbethpino, Time: )","PAR88","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,NA,NA,1,NA,NA,NA,105,1.25,NA,0.4,5,NA,2,1,NA,NA,3,7,5,215,NA,3,1,1,NA,NA,NA,NA,0,0,0,7,NA,NA,1,NA,NA,4,100,1.25,NA
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR9_747",2,747,9,44,"test"," (Operator: lizbethpino, Time: )","PAR9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,1,0.7,1,33.0836028297119,36.4,36.8,125,7.1875,NA,2.3,1,NA,3,1,NA,NA,2,7,5,165,NA,4,1,1,NA,NA,NA,NA,2190,211,5,7,NA,NA,1,NA,NA,4,100,7.1875,2.37788395338554
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PAR98_552",2,552,3,71,"test"," (Operator: lizbethpino, Time: )","PAR98","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,NA,0.1,0.1,3,32.8689473684211,36.1,34.5,175,4.0625,NA,1.3,1,NA,4,1,NA,NA,9,7,4,290,NA,4,1,3,NA,NA,NA,NA,1260,120,0,7,NA,NA,1,NA,NA,4,100,4.0625,1.33530098684211
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PER183_762",2,762,9,59,"test"," (Operator: lizbethpino, Time: )","PER183","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.6,25.3,NA,0.3,0,3,30.0518290655138,36.2,33.7,55,22.8125,NA,7.3,1,NA,3,1,NA,NA,6,7,4,240,NA,4,1,3,NA,NA,NA,NA,3270,263,0,7,NA,NA,1,25,NA,4,100,22.8125,6.85557350557034
2023,"202305DVGN6_ciat","202305DVGN6_ciat_Diversity new",1,5.6,"2023-March-17","2024-March-02","CIAT. Valle, Colombia",NA,"202305DVGN6_ciat_rep2_PER196_645",2,645,6,59,"test"," (Operator: lizbethpino, Time: )","PER196","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",19,33.1,NA,0.6,0.5,3,33.4346972176759,39.5,39.1,110,39.6875,NA,12.7,1,NA,5,1,NA,NA,9,7,3,290,NA,4,1,3,NA,NA,NA,NA,2710,266,0,7,NA,NA,1,25,NA,4,100,39.6875,13.2693954582651
